Country Name,Country Code,mean_rank,rank,2022_Access to clean fuels and technologies for cooking (% of population),"2022_Access to clean fuels and technologies for cooking, rural (% of rural population)","2022_Access to clean fuels and technologies for cooking, urban (% of urban population)",2022_Access to electricity (% of population),"2022_Access to electricity, rural (% of rural population)","2022_Access to electricity, urban (% of urban population)",2022_Adequacy of social insurance programs (% of total welfare of beneficiary households),2022_Adequacy of social protection and labor programs (% of total welfare of beneficiary households),2022_Adequacy of social safety net programs (% of total welfare of beneficiary households),2022_Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),2022_Adjusted net national income per capita (current US$),2022_Adjusted savings: education expenditure (current US$),"2022_Adolescent fertility rate (births per 1,000 women ages 15-19)",2022_Adolescents out of school (% of lower secondary school age),"2022_Adolescents out of school, female (% of female lower secondary school age)","2022_Adolescents out of school, male (% of male lower secondary school age)",2022_Age dependency ratio (% of working-age population),"2022_Age dependency ratio, old (% of working-age population)","2022_Age dependency ratio, young (% of working-age population)","2022_Birth rate, crude (per 1,000 people)",2022_Births attended by skilled health staff (% of total),"2022_Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","2022_Cause of death, by injury (% of total)","2022_Cause of death, by non-communicable diseases (% of total)","2022_Children in employment, study and work (% of children in employment, ages 7-14)","2022_Children in employment, study and work, female (% of female children in employment, ages 7-14)","2022_Children in employment, study and work, male (% of male children in employment, ages 7-14)","2022_Children in employment, total (% of children ages 7-14)","2022_Children in employment, wage workers (% of children in employment, ages 7-14)","2022_Children in employment, wage workers, female (% of female children in employment, ages 7-14)","2022_Children in employment, wage workers, male (% of male children in employment, ages 7-14)","2022_Children in employment, work only (% of children in employment, ages 7-14)","2022_Children in employment, work only, female (% of female children in employment, ages 7-14)","2022_Children in employment, work only, male (% of male children in employment, ages 7-14)",2022_Children out of school (% of primary school age),"2022_Children out of school, female (% of female primary school age)","2022_Children out of school, male (% of male primary school age)","2022_Children out of school, primary","2022_Children out of school, primary, female","2022_Children out of school, primary, male","2022_Community health workers (per 1,000 people)",2022_Compensation of employees (% of expense),2022_Compensation of employees (current LCU),"2022_Compulsory education, duration (years)",2022_Control of Corruption: Estimate,2022_Current health expenditure (% of GDP),2022_Current health expenditure per capita (current US$),"2022_Employers, female (% of female employment) (modeled ILO estimate)","2022_Employers, male (% of male employment) (modeled ILO estimate)","2022_Employers, total (% of total employment) (modeled ILO estimate)",2022_Expenditure on primary education (% of government expenditure on education),2022_Expenditure on secondary education (% of government expenditure on education),2022_Expenditure on tertiary education (% of government expenditure on education),"2022_International migrant stock, total","2022_Literacy rate, adult female (% of females ages 15 and above)","2022_Literacy rate, adult male (% of males ages 15 and above)","2022_Literacy rate, adult total (% of people ages 15 and above)","2022_Literacy rate, youth (ages 15-24), gender parity index (GPI)","2022_Literacy rate, youth female (% of females ages 15-24)","2022_Literacy rate, youth male (% of males ages 15-24)","2022_Literacy rate, youth total (% of people ages 15-24)",2022_Multidimensional poverty headcount ratio (UNDP) (% of population),2022_Multidimensional poverty headcount ratio (World Bank) (% of population),2022_Multilateral debt service (% of public and publicly guaranteed debt service),2022_People using at least basic drinking water services (% of population),2022_People using at least basic sanitation services (% of population),2022_People using safely managed drinking water services (% of population),2022_Political Stability and Absence of Violence/Terrorism: Estimate,2022_Pregnant women receiving prenatal care (%),2022_Proportion of people living below 50 percent of median income (%),"2022_School enrollment, primary (gross), gender parity index (GPI)","2022_School enrollment, secondary (gross), gender parity index (GPI)","2022_School enrollment, tertiary (gross), gender parity index (GPI)",2022_Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),2022_Terms of trade adjustment (constant LCU),"2022_Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",2022_Unemployment with advanced education (% of total labor force with advanced education),2022_Unemployment with basic education (% of total labor force with basic education),2022_Unemployment with intermediate education (% of total labor force with intermediate education),"2022_Unemployment, total (% of total labor force) (national estimate)",2022_Urban population (% of total population),"2022_Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","2022_Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","2022_Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2022_Wanted fertility rate (births per woman),2022_Women who were first married by age 15 (% of women ages 20-24),2022_Women who were first married by age 18 (% of women ages 20-24),2023_Access to clean fuels and technologies for cooking (% of population),"2023_Access to clean fuels and technologies for cooking, rural (% of rural population)","2023_Access to clean fuels and technologies for cooking, urban (% of urban population)",2023_Access to electricity (% of population),"2023_Access to electricity, rural (% of rural population)","2023_Access to electricity, urban (% of urban population)",2023_Adequacy of social insurance programs (% of total welfare of beneficiary households),2023_Adequacy of social protection and labor programs (% of total welfare of beneficiary households),2023_Adequacy of social safety net programs (% of total welfare of beneficiary households),2023_Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),2023_Adjusted net national income per capita (current US$),2023_Adjusted savings: education expenditure (current US$),"2023_Adolescent fertility rate (births per 1,000 women ages 15-19)",2023_Adolescents out of school (% of lower secondary school age),"2023_Adolescents out of school, female (% of female lower secondary school age)","2023_Adolescents out of school, male (% of male lower secondary school age)",2023_Age dependency ratio (% of working-age population),"2023_Age dependency ratio, old (% of working-age population)","2023_Age dependency ratio, young (% of working-age population)","2023_Birth rate, crude (per 1,000 people)",2023_Births attended by skilled health staff (% of total),"2023_Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","2023_Cause of death, by injury (% of total)","2023_Cause of death, by non-communicable diseases (% of total)","2023_Children in employment, study and work (% of children in employment, ages 7-14)","2023_Children in employment, study and work, female (% of female children in employment, ages 7-14)","2023_Children in employment, study and work, male (% of male children in employment, ages 7-14)","2023_Children in employment, total (% of children ages 7-14)","2023_Children in employment, wage workers (% of children in employment, ages 7-14)","2023_Children in employment, wage workers, female (% of female children in employment, ages 7-14)","2023_Children in employment, wage workers, male (% of male children in employment, ages 7-14)","2023_Children in employment, work only (% of children in employment, ages 7-14)","2023_Children in employment, work only, female (% of female children in employment, ages 7-14)","2023_Children in employment, work only, male (% of male children in employment, ages 7-14)",2023_Children out of school (% of primary school age),"2023_Children out of school, female (% of female primary school age)","2023_Children out of school, male (% of male primary school age)","2023_Children out of school, primary","2023_Children out of school, primary, female","2023_Children out of school, primary, male","2023_Community health workers (per 1,000 people)",2023_Compensation of employees (% of expense),2023_Compensation of employees (current LCU),"2023_Compulsory education, duration (years)",2023_Control of Corruption: Estimate,2023_Current health expenditure (% of GDP),2023_Current health expenditure per capita (current US$),"2023_Employers, female (% of female employment) (modeled ILO estimate)","2023_Employers, male (% of male employment) (modeled ILO estimate)","2023_Employers, total (% of total employment) (modeled ILO estimate)",2023_Expenditure on primary education (% of government expenditure on education),2023_Expenditure on secondary education (% of government expenditure on education),2023_Expenditure on tertiary education (% of government expenditure on education),"2023_International migrant stock, total","2023_Literacy rate, adult female (% of females ages 15 and above)","2023_Literacy rate, adult male (% of males ages 15 and above)","2023_Literacy rate, adult total (% of people ages 15 and above)","2023_Literacy rate, youth (ages 15-24), gender parity index (GPI)","2023_Literacy rate, youth female (% of females ages 15-24)","2023_Literacy rate, youth male (% of males ages 15-24)","2023_Literacy rate, youth total (% of people ages 15-24)",2023_Multidimensional poverty headcount ratio (UNDP) (% of population),2023_Multidimensional poverty headcount ratio (World Bank) (% of population),2023_Multilateral debt service (% of public and publicly guaranteed debt service),2023_People using at least basic drinking water services (% of population),2023_People using at least basic sanitation services (% of population),2023_People using safely managed drinking water services (% of population),2023_Political Stability and Absence of Violence/Terrorism: Estimate,2023_Pregnant women receiving prenatal care (%),2023_Proportion of people living below 50 percent of median income (%),"2023_School enrollment, primary (gross), gender parity index (GPI)","2023_School enrollment, secondary (gross), gender parity index (GPI)","2023_School enrollment, tertiary (gross), gender parity index (GPI)",2023_Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),2023_Terms of trade adjustment (constant LCU),"2023_Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",2023_Unemployment with advanced education (% of total labor force with advanced education),2023_Unemployment with basic education (% of total labor force with basic education),2023_Unemployment with intermediate education (% of total labor force with intermediate education),"2023_Unemployment, total (% of total labor force) (national estimate)",2023_Urban population (% of total population),"2023_Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","2023_Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","2023_Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2023_Wanted fertility rate (births per woman),2023_Women who were first married by age 15 (% of women ages 20-24),2023_Women who were first married by age 18 (% of women ages 20-24),cluster
Indonesia,IDN,62.236546392238566,140,89.1,82.3,95.3,100.0,98.2,100.0,,5.296990788,5.296990788,,3224.249891,37713203480.0,32.94,5.335999966,2.005000114,8.49600029,47.19660696,10.09351454,37.10309242,16.196,94.7,18.92565955,4.74791485,76.32642569,55.6,58.6,53.6,3.7,15.6,15.66,15.56,44.4,41.4,46.4,1.207000017,9.494130135,4.635560036,345715.9375,1297303.0,667448.0,0.0,13.40645042,399905000000000.0,9.0,-0.434910655,3.70636249,160.6417694,1.744902982,4.083167448,3.164173777,42.59993,26.99605,15.80023,328846.0,94.55235291,97.4493103,95.99900818,1.000040054,99.78144836,99.77767181,99.7795105,3.6,2.6,8.726097966,94.10719255,88.1568806,30.26616672,-0.439423859,97.5,8.2,0.967230022,1.025020003,1.180240035,7.1,-28225700000000.0,0.074,4.097,1.985,6.269,3.462,57.934,38.99035554,51.45345265,46.55516391,2.1,2.0,16.3,89.1,82.3,95.3,100.0,98.2,100.0,,5.296990788,5.296990788,,3224.249891,37713203480.0,32.94,5.335999966,2.005000114,8.49600029,46.85728748,10.31617889,36.54110859,16.196,94.7,18.92565955,4.74791485,76.32642569,55.6,58.6,53.6,3.7,15.6,15.66,15.56,44.4,41.4,46.4,1.207000017,9.494130135,4.635560036,345715.9375,1297303.0,667448.0,0.0,13.40645042,399905000000000.0,9.0,-0.434910655,3.70636249,160.6417694,1.744902982,4.083167448,3.164173777,42.59993,26.99605,15.80023,328846.0,94.55235291,97.4493103,95.99900818,1.000040054,99.78144836,99.77767181,99.7795105,3.6,2.1,8.726097966,94.10719255,88.1568806,30.26616672,-0.439423859,97.5,7.5,0.967230022,1.025020003,1.180240035,7.1,-249953000000000.0,0.074,3.571,2.051,5.792,3.308,58.572,38.99035554,51.45345265,46.55516391,2.1,2.0,16.3,1
"Iran, Islamic Rep.",IRN,57.74402887997414,117,95.8,93.4,98.7,100.0,100.0,100.0,,13.27391598,13.27391598,,2999.38949,12009983021.0,29.663,4.861660004,6.258560181,3.521009922,45.32443344,11.07769774,34.2467357,13.242,99.0,8.089179176,10.60366444,81.30715499,,,,,,,,,,,2.013380051,2.257240057,1.780660033,167070.0,91464.0,75606.0,0.364,39.79957823,321023000000000.0,9.0,-1.126372814,5.77013779,392.5414429,0.918688424,3.419455715,3.047093258,33.07452,34.40004,28.23956,2726420.0,84.87000275,93.0,88.95999908,1.002429962,98.93000031,98.69000244,98.80999756,,0.5,46.95244516,97.69118664,90.36473106,94.22125147,-1.586439133,96.9,12.5,1.06061995,0.989520013,1.00048995,,-909142000000000.0,0.51,12.942,6.698,9.507,9.085,76.807,60.79392681,56.96036934,57.53117505,,2.7,16.7,95.8,93.4,98.7,100.0,100.0,100.0,,13.27391598,13.27391598,,2999.38949,12009983021.0,29.663,4.861660004,6.258560181,3.521009922,45.32310744,11.52996902,33.79313841,13.242,99.0,8.089179176,10.60366444,81.30715499,,,,,,,,,,,2.013380051,2.257240057,1.780660033,167070.0,91464.0,75606.0,0.364,39.79957823,321023000000000.0,9.0,-1.126372814,5.77013779,392.5414429,0.918688424,3.419455715,3.047093258,33.07452,34.40004,28.23956,2726420.0,84.87000275,93.0,88.95999908,1.002429962,98.93000031,98.69000244,98.80999756,,0.5,46.95244516,97.69118664,90.36473106,94.22125147,-1.586439133,96.9,12.5,1.06061995,0.989520013,1.00048995,,-1279510000000000.0,0.51,12.942,6.698,9.507,9.085,77.257,60.79392681,56.96036934,57.53117505,,2.7,16.7,1
Iraq,IRQ,63.94688653455808,143,99.4,99.3,99.6,100.0,100.0,100.0,19.63546178,9.524876541,2.753124084,5.50028329,3692.20018,9467956151.0,61.151,33.46398163,43.25952911,24.04302979,69.89599779,5.785031446,64.11096634,27.035,95.6,15.29683139,17.81039026,66.8927789,66.4,52.6,73.1,6.4,12.67,6.04,15.91,33.6,47.4,26.9,11.43048,17.50107002,5.619329929,535980.0,401357.0,134623.0,0.006,51.91577297,39587400000000.0,6.0,-1.212934136,5.24727583,248.923111,0.521655828,4.912900854,4.415247919,,,,353881.0,79.90000153,91.19999695,85.59999847,0.970499992,92.09999847,94.90000153,93.5,8.6,5.5,8.529613671,98.38285248,98.49878055,59.74263127,-2.473924637,87.6,7.6,0.841690004,0.749350011,0.584519982,,-8098320000000.0,0.24,18.841,14.662,13.4,16.173,71.354,77.61045844,67.75042251,68.86784497,,7.2,27.9,99.4,99.3,99.6,100.0,100.0,100.0,19.63546178,9.524876541,2.753124084,5.50028329,3692.20018,9467956151.0,61.151,33.46398163,43.25952911,24.04302979,68.68731971,5.71688541,62.9704343,27.035,95.6,15.29683139,17.81039026,66.8927789,66.4,52.6,73.1,6.4,12.67,6.04,15.91,33.6,47.4,26.9,11.43048,17.50107002,5.619329929,535980.0,401357.0,134623.0,0.006,51.91577297,39587400000000.0,6.0,-1.212934136,5.24727583,248.923111,0.521655828,4.912900854,4.415247919,,,,353881.0,79.90000153,91.19999695,85.59999847,0.970499992,92.09999847,94.90000153,93.5,8.6,5.5,8.529613671,98.38285248,98.49878055,59.74263127,-2.473924637,87.6,7.6,0.841690004,0.749350011,0.584519982,,-8098320000000.0,0.24,18.841,14.662,13.4,16.173,71.599,77.61045844,67.75042251,68.86784497,,7.2,27.9,1
Ireland,IRL,36.87958784176635,34,100.0,100.0,100.0,100.0,100.0,100.0,,,,,49607.17542,15226469271.0,5.872,0.362260014,,,53.18726201,23.18670927,30.00055273,11.2,99.7,5.68459569,3.909534252,90.40586873,,,,,,,,,,,0.76345998,0.00803,0.348890007,4254.0,17.0,778.0,,30.0568301,26517397000.0,10.0,1.674448371,6.07060957,6349.477539,1.870874336,5.689123754,3.913960735,37.31684,35.5457,19.58165,746260.0,,,,,,,,,16.1,,95.99140504,89.25487065,95.99140504,0.881889522,99.5,6.8,0.996510029,1.10255003,1.165210009,,-20873713482.0,10.77,3.336,8.298,5.114,4.501,64.183,92.05963826,80.81712661,86.04406129,,,,100.0,100.0,100.0,100.0,100.0,100.0,,,,,49607.17542,15226469271.0,5.872,0.362260014,,,53.08182069,23.70402606,29.37779462,11.2,99.7,5.68459569,3.909534252,90.40586873,,,,,,,,,,,0.76345998,0.00803,0.348890007,4254.0,17.0,778.0,,30.0568301,26517397000.0,10.0,1.674448371,6.07060957,6349.477539,1.870874336,5.689123754,3.913960735,37.31684,35.5457,19.58165,746260.0,,,,,,,,,16.1,,95.99140504,89.25487065,95.99140504,0.881889522,99.5,6.8,0.996510029,1.10255003,1.165210009,,-22097951869.0,10.77,2.914,8.337,4.929,4.288,64.466,92.05963826,80.81712661,86.04406129,,,,1
Isle of Man,IMN,65.64901037514772,147,,,,100.0,100.0,100.0,,,,,,,17.518,,,,58.62282529,35.35649269,23.2663326,8.584,81.43067708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45221.0,,,,,,,,,,,99.88385161,100.0,99.70983139,,84.90339709,,,,,,,,,,,2.67,53.271,,,,,,,,,,100.0,100.0,100.0,,,,,,,17.518,,,,58.94250976,36.06837286,22.8741369,8.584,81.43067708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45221.0,,,,,,,,,,,99.88385161,100.0,99.70983139,,84.90339709,,,,,,,,,,,2.67,53.482,,,,,,,1
Israel,ISR,42.57671927808364,52,100.0,100.0,100.0,100.0,100.0,100.0,,,,,43494.502,26726547894.0,7.42,3.095649958,3.335580111,2.867089987,66.98412432,20.11306524,46.87105908,19.0,,10.31801178,4.23548509,85.44650343,,,,,,,,,,,3.630310059,3.480380058,3.772690058,37652.0,17583.0,20069.0,,22.50545696,130685000000.0,15.0,0.781039,7.9,4339.0,1.292982388,4.676499557,3.056682479,38.91034,30.78177,15.15743,2011727.0,,,,,,,,,0.3,,100.0,99.9245194,99.47115604,-1.28531599,,19.5,1.011639953,1.015149951,1.308140039,,63207346103.0,2.84,2.448,6.873,4.204,3.695,92.763,91.44833095,85.97622822,88.59592985,,,,100.0,100.0,100.0,100.0,100.0,100.0,,,,,43494.502,26726547894.0,7.42,3.095649958,3.335580111,2.867089987,66.98060282,20.32351797,46.65708485,19.0,,10.31801178,4.23548509,85.44650343,,,,,,,,,,,3.630310059,3.480380058,3.772690058,37652.0,17583.0,20069.0,,22.50545696,130685000000.0,15.0,0.781039,7.9,4339.0,1.292982388,4.676499557,3.056682479,38.91034,30.78177,15.15743,2011727.0,,,,,,,,,0.3,,100.0,99.9245194,99.47115604,-1.28531599,,19.5,1.011639953,1.015149951,1.308140039,,45758736927.0,2.84,2.448,6.873,4.204,3.695,92.854,91.44833095,85.97622822,88.59592985,,,,1
Italy,ITA,34.41965602986903,21,100.0,100.0,100.0,100.0,100.0,100.0,,,,,29681.55713,82644080011.0,3.899,1.306949973,1.399749994,1.219380021,57.44022003,37.87000789,19.57021214,6.7,99.8,5.504788046,3.856706243,90.63850586,,,,,,,,,,,1.595199943,1.680259943,1.514960051,41930.0,21440.0,20490.0,,15.3163839,108229000000.0,12.0,0.527781725,9.0,3066.0,3.783166101,8.020980995,6.233901804,23.94555,42.74304,19.11673,5788875.0,99.22389221,99.4833374,99.34909821,1.001009941,99.92653656,99.82588959,99.8742218,,2.4,,99.91703407,99.8850365,92.71055756,0.413505375,99.0,15.3,0.99921,0.98526001,1.281540036,,-46745014582.0,6.97,4.087,11.549,7.753,8.069,71.657,83.88092417,74.50355574,78.45797574,,,,100.0,100.0,100.0,100.0,100.0,100.0,,,,,29681.55713,82644080011.0,3.899,1.306949973,1.399749994,1.219380021,57.87486415,38.61667186,19.25819229,6.7,99.8,5.504788046,3.856706243,90.63850586,,,,,,,,,,,1.595199943,1.680259943,1.514960051,41930.0,21440.0,20490.0,,15.3163839,108229000000.0,12.0,0.527781725,9.0,3066.0,3.783166101,8.020980995,6.233901804,23.94555,42.74304,19.11673,5788875.0,99.22389221,99.4833374,99.34909821,1.001009941,99.92653656,99.82588959,99.8742218,,2.4,,99.91703407,99.8850365,92.71055756,0.413505375,99.0,15.3,0.99921,0.98526001,1.281540036,,-2949859750.0,6.97,3.82,11.258,7.396,7.627,71.973,83.88092417,74.50355574,78.45797574,,,,1
Jamaica,JAM,57.09939913283999,112,72.8,83.8,71.45,100.0,100.0,100.0,38.0360445,27.68729132,3.170454675,,4704.284034,743932861.6,32.021,18.03133011,16.2154007,19.78471947,37.53010958,10.24445672,27.28565286,11.531,99.7,8.973658908,11.72928029,79.29706359,100.0,100.0,100.0,6.2,16.87,16.64,17.09,0.0,0.0,0.0,9.577899933,10.44454002,8.742420197,22505.0,12046.0,10459.0,0.319,38.00681905,222996000000.0,6.0,-0.023381542,7.18521214,372.4513855,2.74685053,5.350079861,4.188837488,34.16447,37.74991,19.59513,23167.0,,,,,99.72000122,,,2.8,0.7,24.09444698,91.09963332,86.55259763,,0.379746348,97.7,16.5,1.004490018,1.066509962,1.422819972,,-21229646189.0,3.1,2.142,2.146,5.476,4.083,57.008,67.47779651,57.26259517,61.81929821,,1.4,7.9,72.8,83.8,71.45,100.0,100.0,100.0,38.0360445,27.68729132,3.170454675,,4704.284034,743932861.6,32.021,18.03133011,16.2154007,19.78471947,37.3227663,10.64500577,26.67776053,11.531,99.7,8.973658908,11.72928029,79.29706359,100.0,100.0,100.0,6.2,16.87,16.64,17.09,0.0,0.0,0.0,9.577899933,10.44454002,8.742420197,22505.0,12046.0,10459.0,0.319,38.00681905,222996000000.0,6.0,-0.023381542,7.18521214,372.4513855,2.74685053,5.350079861,4.188837488,34.16447,37.74991,19.59513,23167.0,,,,,99.72000122,,,2.8,0.7,24.09444698,91.09963332,86.55259763,,0.379746348,97.7,16.5,1.004490018,1.066509962,1.422819972,,-21229646189.0,3.1,2.142,2.146,5.476,4.083,57.378,67.47779651,57.26259517,61.81929821,,1.4,7.9,1
Japan,JPN,40.89307094623315,50,100.0,100.0,100.0,100.0,100.0,100.0,,,,,30520.07048,135877000000.0,2.813,0.070629999,,,71.07846424,51.19447985,19.88398439,6.3,99.8,10.2966194,4.912859576,84.79052481,,,,,,,,,,,0.03021,,,1885.0,,,,4.901014826,5749900000000.0,9.0,1.539971828,10.82,4347.0,0.703682456,2.440323574,1.659440843,35.11972,41.98022,19.79765,2043877.0,,,,,,,,,0.8,,99.13674217,99.93768895,98.6585502,1.073910952,,9.1,1.002539992,1.004230022,0.968599975,,-14914200000000.0,6.38,2.47,,3.21,2.6,91.955,91.8540871,89.05288556,90.31245504,,,,100.0,100.0,100.0,100.0,100.0,100.0,,,,,30520.07048,135877000000.0,2.813,0.070629999,,,71.04694578,51.42976332,19.61718246,6.3,99.8,10.2966194,4.912859576,84.79052481,,,,,,,,,,,0.03021,,,1885.0,,,,4.901014826,5749900000000.0,9.0,1.539971828,10.82,4347.0,0.703682456,2.440323574,1.659440843,35.11972,41.98022,19.79765,2043877.0,,,,,,,,,0.8,,99.13674217,99.93768895,98.6585502,1.073910952,,9.1,1.002539992,1.004230022,0.968599975,,-14914200000000.0,6.38,2.47,,3.21,2.6,92.043,91.8540871,89.05288556,90.31245504,,,,1
Jordan,JOR,42.655960855709,54,99.8,99.3,99.7,100.0,98.9,100.0,33.10612566,18.4920485,3.981735881,,3905.906753,1293170980.0,24.87,26.09749031,26.75605011,25.44717026,56.08576989,5.991268168,50.09450172,21.616,99.7,10.01022905,10.38370605,79.60606586,79.98,97.97,76.56,1.23,25.7,1.43,30.36,20.02,2.03,23.44,10.27093029,10.6049099,9.949890137,100506.0,50862.0,49644.0,0.193,45.25887144,4512400000.0,10.0,0.073047176,7.28875065,299.0723572,0.936575969,3.516110632,3.121834707,42.23935,34.45793,22.74788,3112026.0,98.12999725,98.70999908,98.41999817,1.002910018,99.55999756,99.26999664,99.41999817,0.4,0.3,13.19209489,98.96938517,97.14488579,85.70913102,-0.296307683,97.6,7.5,0.987789989,1.020149946,1.253419995,5.2,,0.23,27.495,20.469,10.979,18.2,91.827,96.38445623,86.88042331,88.333175,2.2,1.5,9.7,99.8,99.3,99.7,100.0,98.9,100.0,33.10612566,18.4920485,3.981735881,,3905.906753,1293170980.0,24.87,26.09749031,26.75605011,25.44717026,54.99326342,6.165496282,48.82776714,21.616,99.7,10.01022905,10.38370605,79.60606586,79.98,97.97,76.56,1.23,25.7,1.43,30.36,20.02,2.03,23.44,10.27093029,10.6049099,9.949890137,100506.0,50862.0,49644.0,0.193,45.25887144,4512400000.0,10.0,0.073047176,7.28875065,299.0723572,0.936575969,3.516110632,3.121834707,42.23935,34.45793,22.74788,3112026.0,98.12999725,98.70999908,98.41999817,1.002910018,99.55999756,99.26999664,99.41999817,0.4,0.3,13.19209489,98.96938517,97.14488579,85.70913102,-0.296307683,97.6,7.5,0.987789989,1.020149946,1.253419995,5.2,,0.23,27.495,20.469,10.979,18.2,92.02,96.38445623,86.88042331,88.333175,1.9,1.5,9.7,1
Kazakhstan,KAZ,46.96567351456735,70,93.1,88.5,97.4,100.0,100.0,100.0,52.11913828,43.38012312,16.59069611,5.035327947,6545.721727,5645573739.0,20.882,2.259000063,2.5,2.029000044,60.53665979,12.91225296,47.62440683,20.57,99.9,5.124694704,8.199853648,86.67545212,98.4,97.7,98.8,3.6,3.95,3.83,4.03,1.6,2.3,1.2,8.847000122,8.277999878,9.383999825,136657.0,62099.0,74558.0,,5.815509711,835665000000.0,9.0,-0.185301155,3.92,403.0,0.70906519,1.612723242,1.171290958,0.65782,68.56174,9.38161,3546778.0,99.80000305,99.90000153,99.80000305,0.999000013,99.90000153,100.0,99.90000153,0.5,0.0,19.39550063,95.44405932,97.8608458,89.34996923,-0.356833428,99.3,3.1,0.997829974,1.001299977,1.164357066,,4503140000000.0,4.52,3.49,6.7,5.3,4.86,57.99,76.00819346,72.78570635,74.35987463,,0.2,7.0,93.1,88.5,97.4,100.0,100.0,100.0,52.11913828,43.38012312,16.59069611,5.035327947,6545.721727,5645573739.0,20.882,1.919999957,2.049000025,1.797000051,60.83885852,13.17471099,47.66414753,20.57,99.9,5.124694704,8.199853648,86.67545212,98.4,97.7,98.8,3.6,3.95,3.83,4.03,1.6,2.3,1.2,4.395999908,4.072000027,4.702000141,68819.0,30931.0,37888.0,,5.815509711,835665000000.0,9.0,-0.185301155,3.92,403.0,0.70906519,1.612723242,1.171290958,0.65782,68.56174,9.38161,3546778.0,99.80000305,99.90000153,99.80000305,0.999000013,99.90000153,100.0,99.90000153,0.5,0.0,19.39550063,95.44405932,97.8608458,89.34996923,-0.356833428,99.3,3.1,0.997829974,1.001299977,1.164357066,,4503140000000.0,4.52,3.49,6.7,5.3,4.86,58.179,76.00819346,72.78570635,74.35987463,,0.2,7.0,1
Kenya,KEN,79.23465276436929,184,30.0,10.4,61.0,76.0,65.6,98.0,5.649145224,5.927104111,5.988364071,,1796.806693,5293812407.0,62.61,4.292870045,5.426400185,3.159909964,68.5899421,4.843668069,63.74627403,27.54,70.2,48.28991208,10.85360888,40.85647922,67.51094774,68.22243474,66.84036335,34.43888617,,,,32.48905226,31.77756526,33.15963665,16.61960983,15.1607399,18.07061005,1191655.0,542053.0,649602.0,,31.94942167,773899000000.0,12.0,-0.759701312,4.54763126,94.67254639,1.70192841,1.410091038,1.55228769,36.33889,41.76367,13.07397,1084357.0,80.26999664,85.58000183,82.87999725,1.017259955,89.77999878,88.23000336,89.01000214,37.5,38.5,36.50844462,62.86177758,36.52872003,,-0.94308722,92.8,8.7,0.970903754,0.896480024,0.780676246,14.4,133452000000.0,2.47,8.619,3.731,7.981,5.693,29.002,30.00005185,46.77799893,38.60301216,2.9,2.2,12.5,30.0,10.4,61.0,76.0,65.6,98.0,5.649145224,5.927104111,5.988364071,,1796.806693,5293812407.0,62.61,4.292870045,5.426400185,3.159909964,67.02202473,4.855699962,62.16632477,27.54,70.2,48.28991208,10.85360888,40.85647922,67.51094774,68.22243474,66.84036335,34.43888617,,,,32.48905226,31.77756526,33.15963665,16.61960983,15.1607399,18.07061005,1191655.0,542053.0,649602.0,,31.94942167,773899000000.0,12.0,-0.759701312,4.54763126,94.67254639,1.70192841,1.410091038,1.55228769,36.33889,41.76367,13.07397,1084357.0,80.26999664,85.58000183,82.87999725,1.017259955,89.77999878,88.23000336,89.01000214,37.5,38.5,36.50844462,62.86177758,36.52872003,,-0.94308722,92.8,8.7,0.970903754,0.896480024,0.780676246,14.4,127077000000.0,2.47,8.619,3.731,7.981,5.693,29.52,30.00005185,46.77799893,38.60301216,2.9,2.2,12.5,0
